"plate.name","well","value"
"CleomeTest","E01",""
"CleomeTest","E02",""
"CleomeTest","E03",""
"CleomeTest","E04",""
"CleomeTest","E05",""
"CleomeTest","E06",""
"CleomeTest","E07",""
"CleomeTest","E08",""
"CleomeTest","E09",""
"CleomeTest","E10",""
"CleomeTest","E11","CV3"
"CleomeTest","E12",""
"CleomeTest","F01",""
"CleomeTest","F02",""
"CleomeTest","F03",""
"CleomeTest","F04",""
"CleomeTest","F05",""
"CleomeTest","F06",""
"CleomeTest","F07",""
"CleomeTest","F08",""
"CleomeTest","F09",""
"CleomeTest","F10",""
"CleomeTest","F11","CV4"
"CleomeTest","F12",""
"CleomeTest","G01",""
"CleomeTest","G02",""
"CleomeTest","G03",""
"CleomeTest","G04",""
"CleomeTest","G05",""
"CleomeTest","G06",""
"CleomeTest","G07",""
"CleomeTest","G08",""
"CleomeTest","G09",""
"CleomeTest","G10",""
"CleomeTest","G11","CV5"
"CleomeTest","G12",""
"CleomeTest","H01",""
"CleomeTest","H02",""
"CleomeTest","H03",""
"CleomeTest","H04",""
"CleomeTest","H05",""
"CleomeTest","H06",""
"CleomeTest","H07",""
"CleomeTest","H08",""
"CleomeTest","H09",""
"CleomeTest","H10",""
"CleomeTest","H11","CV6"
"CleomeTest","H12",""
"AbaloneTest","A01",""
"AbaloneTest","A02",""
"AbaloneTest","A03",""
"AbaloneTest","A04",""
"AbaloneTest","A05",""
"AbaloneTest","A06",""
"AbaloneTest","A07",""
"AbaloneTest","A08",""
"AbaloneTest","A09",""
"AbaloneTest","A10",""
"AbaloneTest","A11",""
"AbaloneTest","A12","HR1_PST"
"AbaloneTest","B01",""
"AbaloneTest","B02",""
"AbaloneTest","B03",""
"AbaloneTest","B04",""
"AbaloneTest","B05",""
"AbaloneTest","B06",""
"AbaloneTest","B07",""
"AbaloneTest","B08",""
"AbaloneTest","B09",""
"AbaloneTest","B10",""
"AbaloneTest","B11",""
"AbaloneTest","B12","HR2_PST"
"AbaloneTest","C01",""
"AbaloneTest","C02",""
"AbaloneTest","C03",""
"AbaloneTest","C04",""
"AbaloneTest","C05",""
"AbaloneTest","C06",""
"AbaloneTest","C07",""
"AbaloneTest","C08",""
"AbaloneTest","C09",""
"AbaloneTest","C10",""
"AbaloneTest","C11",""
"AbaloneTest","C12","HR3_PST"
"AbaloneTest","D01",""
"AbaloneTest","D02",""
"AbaloneTest","D03",""
"AbaloneTest","D04",""
"AbaloneTest","D05",""
"AbaloneTest","D06",""
"AbaloneTest","D07",""
"AbaloneTest","D08",""
"AbaloneTest","D09",""
"AbaloneTest","D10",""
"AbaloneTest","D11",""
"AbaloneTest","D12","HR4_PST"
"AbaloneTest","E01",""
"AbaloneTest","E02",""
"AbaloneTest","E03",""
"AbaloneTest","E04",""
"AbaloneTest","E05",""
"AbaloneTest","E06",""
"AbaloneTest","E07",""
"AbaloneTest","E08",""
"AbaloneTest","E09",""
"AbaloneTest","E10",""
"AbaloneTest","E11",""
"AbaloneTest","E12","HR5_PST"
"AbaloneTest","F01",""
"AbaloneTest","F02",""
"AbaloneTest","F03",""
"AbaloneTest","F04",""
"AbaloneTest","F05",""
"AbaloneTest","F06",""
"AbaloneTest","F07",""
"AbaloneTest","F08",""
"AbaloneTest","F09",""
"AbaloneTest","F10",""
"AbaloneTest","F11",""
"AbaloneTest","F12","HR6_PST"
"AbaloneTest","G01",""
"AbaloneTest","G02",""
"AbaloneTest","G03",""
"AbaloneTest","G04",""
"AbaloneTest","G05",""
"AbaloneTest","G06",""
"AbaloneTest","G07",""
"AbaloneTest","G08",""
"AbaloneTest","G09",""
"AbaloneTest","G10",""
"AbaloneTest","G11",""
"AbaloneTest","G12",""
"AbaloneTest","H01",""
"AbaloneTest","H02",""
"AbaloneTest","H03",""
"AbaloneTest","H04",""
"AbaloneTest","H05",""
"AbaloneTest","H06",""
"AbaloneTest","H07",""
"AbaloneTest","H08",""
"AbaloneTest","H09",""
"AbaloneTest","H10",""
"AbaloneTest","H11",""
"AbaloneTest","H12",""
"AbaloneMspI","A01","HR1_MSP"
"AbaloneMspI","A02",""
"AbaloneMspI","A03",""
"AbaloneMspI","A04",""
"AbaloneMspI","A05",""
"AbaloneMspI","A06",""
"AbaloneMspI","A07",""
"AbaloneMspI","A08",""
"AbaloneMspI","A09",""
"AbaloneMspI","A10",""
"AbaloneMspI","A11",""
"AbaloneMspI","A12",""
"AbaloneMspI","B01","HR2_MSP"
"AbaloneMspI","B02",""
"AbaloneMspI","B03",""
"AbaloneMspI","B04",""
"AbaloneMspI","B05",""
"AbaloneMspI","B06",""
"AbaloneMspI","B07",""
"AbaloneMspI","B08",""
"AbaloneMspI","B09",""
"AbaloneMspI","B10",""
"AbaloneMspI","B11",""
"AbaloneMspI","B12",""
"AbaloneMspI","C01","HR3_MSP"
"AbaloneMspI","C02",""
"AbaloneMspI","C03",""
"AbaloneMspI","C04",""
"AbaloneMspI","C05",""
"AbaloneMspI","C06",""
"AbaloneMspI","C07",""
"AbaloneMspI","C08",""
"AbaloneMspI","C09",""
"AbaloneMspI","C10",""
"AbaloneMspI","C11",""
"AbaloneMspI","C12",""
"AbaloneMspI","D01","HR4_MSP"
"AbaloneMspI","D02",""
"AbaloneMspI","D03",""
"AbaloneMspI","D04",""
"AbaloneMspI","D05",""
"AbaloneMspI","D06",""
"AbaloneMspI","D07",""
"AbaloneMspI","D08",""
"AbaloneMspI","D09",""
"AbaloneMspI","D10",""
"AbaloneMspI","D11",""
"AbaloneMspI","D12",""
"AbaloneMspI","E01","HR5_MSP"
"AbaloneMspI","E02",""
"AbaloneMspI","E03",""
"AbaloneMspI","E04",""
"AbaloneMspI","E05",""
"AbaloneMspI","E06",""
"AbaloneMspI","E07",""
"AbaloneMspI","E08",""
"AbaloneMspI","E09",""
"AbaloneMspI","E10",""
"AbaloneMspI","E11",""
"AbaloneMspI","E12",""
"AbaloneMspI","F01","HR6_MSP"
"AbaloneMspI","F02",""
"AbaloneMspI","F03",""
"AbaloneMspI","F04",""
"AbaloneMspI","F05",""
"AbaloneMspI","F06",""
"AbaloneMspI","F07",""
"AbaloneMspI","F08",""
"AbaloneMspI","F09",""
"AbaloneMspI","F10",""
"AbaloneMspI","F11",""
"AbaloneMspI","F12",""
"AbaloneMspI","G01",""
"AbaloneMspI","G02",""
"AbaloneMspI","G03",""
"AbaloneMspI","G04",""
"AbaloneMspI","G05",""
"AbaloneMspI","G06",""
"AbaloneMspI","G07",""
"AbaloneMspI","G08",""
"AbaloneMspI","G09",""
"AbaloneMspI","G10",""
"AbaloneMspI","G11",""
"AbaloneMspI","G12",""
"AbaloneMspI","H01",""
"AbaloneMspI","H02",""
"AbaloneMspI","H03",""
"AbaloneMspI","H04",""
"AbaloneMspI","H05",""
"AbaloneMspI","H06",""
"AbaloneMspI","H07",""
"AbaloneMspI","H08",""
"AbaloneMspI","H09",""
"AbaloneMspI","H10",""
"AbaloneMspI","H11",""
"AbaloneMspI","H12",""
"BettongPlate1","A01","Bga001"
"BettongPlate1","A02","Bga009"
"BettongPlate1","A03","Bga020"
"BettongPlate1","A04","Bga030"
"BettongPlate1","A05","Bga039"
"BettongPlate1","A06","Bga047"
"BettongPlate1","A07","Bga055"
"BettongPlate1","A08","Bga063"
"BettongPlate1","A09","Bga070"
"BettongPlate1","A10","Bga077"
"BettongPlate1","A11","Bga085"
"BettongPlate1","A12","Bga093"
"BettongPlate1","B01","Bga002"
"BettongPlate1","B02","Bga010"
"BettongPlate1","B03","Bga021"
"BettongPlate1","B04","Bga032"
"BettongPlate1","B05","Bga040"
"BettongPlate1","B06","Bga048"
"BettongPlate1","B07","Bga056"
"BettongPlate1","B08","Bga064"
"BettongPlate1","B09","Bga071"
"BettongPlate1","B10","Bga078"
"BettongPlate1","B11","Bga086"
"BettongPlate1","B12","Bga094"
"BettongPlate1","C01","Bga003"
"BettongPlate1","C02","Bga011"
"BettongPlate1","C03","Bga023"
"BettongPlate1","C04","Bga033"
"BettongPlate1","C05","Bga041"
"BettongPlate1","C06","Bga049"
"BettongPlate1","C07","Bga057"
"BettongPlate1","C08","Bga104"
"BettongPlate1","C09","Bga072"
"BettongPlate1","C10","Bga079"
"BettongPlate1","C11","Bga087"
"BettongPlate1","C12","Bga095"
"BettongPlate1","D01","Bga004"
"BettongPlate1","D02","Bga012"
"BettongPlate1","D03","Bga101"
"BettongPlate1","D04","Bga034"
"BettongPlate1","D05","Bga042"
"BettongPlate1","D06","Bga050"
"BettongPlate1","D07","Bga058"
"BettongPlate1","D08","Bga065d"
"BettongPlate1","D09","Bga072d"
"BettongPlate1","D10","Bga080"
"BettongPlate1","D11","Bga088"
"BettongPlate1","D12","Bga096"
"BettongPlate1","E01","Bga005"
"BettongPlate1","E02","Bga013"
"BettongPlate1","E03","Bga025"
"BettongPlate1","E04","Bga035"
"BettongPlate1","E05","Bga043"
"BettongPlate1","E06","Bga051"
"BettongPlate1","E07","Bga059"
"BettongPlate1","E08","Bga066"
"BettongPlate1","E09","Bga073"
"BettongPlate1","E10","Bga081"
"BettongPlate1","E11","Bga089"
"BettongPlate1","E12","Bga096d"
"BettongPlate1","F01","Bga006"
"BettongPlate1","F02","Bga100"
"BettongPlate1","F03","Bga027"
"BettongPlate1","F04","Bga036"
"BettongPlate1","F05","Bga044"
"BettongPlate1","F06","Bga052"
"BettongPlate1","F07","Bga060"
"BettongPlate1","F08","Bga067"
"BettongPlate1","F09","Bga074"
"BettongPlate1","F10","Bga082"
"BettongPlate1","F11","Bga090"
"BettongPlate1","F12","Bga097"
"BettongPlate1","G01","Bga007"
"BettongPlate1","G02","Bga015"
"BettongPlate1","G03","Bga028"
"BettongPlate1","G04","Bga037"
"BettongPlate1","G05","Bga045"
"BettongPlate1","G06","Bga053"
"BettongPlate1","G07","Bga061"
"BettongPlate1","G08","Bga068"
"BettongPlate1","G09","Bga075"
"BettongPlate1","G10","Bga083"
"BettongPlate1","G11","Bga091"
"BettongPlate1","G12","Bga098"
"BettongPlate1","H01","Bga008"
"BettongPlate1","H02","Bga019"
"BettongPlate1","H03","Bga103"
"BettongPlate1","H04","Bga038"
"BettongPlate1","H05","Bga046"
"BettongPlate1","H06","Bga054"
"BettongPlate1","H07","Bga062"
"BettongPlate1","H08","Bga069"
"BettongPlate1","H09","Bga076"
"BettongPlate1","H10","Bga084"
"BettongPlate1","H11","Bga092"
"BettongPlate1","H12","Bga099"
"PRepensPlate1","A01","BAV_32_tag1"
"PRepensPlate1","A02","UNI_39_tag33"
"PRepensPlate1","A03","ANY_38_tag76"
"PRepensPlate1","A04","KSW_29_tag99"
"PRepensPlate1","A05","LOE_45_tag211"
"PRepensPlate1","A06","RND_39_tag240"
"PRepensPlate1","A07","GAR_8_tag257"
"PRepensPlate1","A08","BAV_40_tag277"
"PRepensPlate1","A09","BRD_7_tag297"
"PRepensPlate1","A10","BAV_38_tag337"
"PRepensPlate1","A11","RIV_33_tag365"
"PRepensPlate1","A12","POT_37_tag380"
"PRepensPlate1","B01","CER_17_tag2"
"PRepensPlate1","B02","KAR_21_tag36"
"PRepensPlate1","B03","MGU_57_tag77"
"PRepensPlate1","B04","CDB_3_tag100"
"PRepensPlate1","B05","RIV_9_tag213"
"PRepensPlate1","B06","RND_37_tag241"
"PRepensPlate1","B07","RIV_11_tag264"
"PRepensPlate1","B08","BRD_4_tag280"
"PRepensPlate1","B09","SWA_24_tag304"
"PRepensPlate1","B10","CER_11_tag338"
"PRepensPlate1","B11","BRD_1_tag367"
"PRepensPlate1","B12","BAN_3_tag384"
"PRepensPlate1","C01","VAN_28_X_tag4"
"PRepensPlate1","C02","CER_37_tag40"
"PRepensPlate1","C03","CER_36_tag78"
"PRepensPlate1","C04","KSW_45_tag104"
"PRepensPlate1","C05","ANY_40_tag219"
"PRepensPlate1","C06","SWA_26_tag242"
"PRepensPlate1","C07","GAR_22_tag265"
"PRepensPlate1","C08","POT_25_tag282"
"PRepensPlate1","C09","BAV_27_tag308"
"PRepensPlate1","C10","KAR_24_tag346"
"PRepensPlate1","C11","VAN_9_tag368"
"PRepensPlate1","C12","BAN_9_tag385"
"PRepensPlate1","D01","KLM_40_tag6"
"PRepensPlate1","D02","RND_20_tag48"
"PRepensPlate1","D03","SWA_32_tag80"
"PRepensPlate1","D04","KAR_40_tag178"
"PRepensPlate1","D05","KLM_8_tag223"
"PRepensPlate1","D06","KSW_12_tag243"
"PRepensPlate1","D07","VAN_10_tag269"
"PRepensPlate1","D08","KAR_42_tag288"
"PRepensPlate1","D09","POT_33_tag315"
"PRepensPlate1","D10","UNI_34_tag347"
"PRepensPlate1","D11","BRD_35_tag369"
"PRepensPlate1","D12","LOE_29_tag388"
"PRepensPlate1","E01","KLM_21_tag9"
"PRepensPlate1","E02","POT_22_tag54"
"PRepensPlate1","E03","LOE_25_tag82"
"PRepensPlate1","E04","KAR_39_tag184"
"PRepensPlate1","E05","RND_29_tag224"
"PRepensPlate1","E06","GAR_33_tag249"
"PRepensPlate1","E07","GAR_25_tag270"
"PRepensPlate1","E08","RND_31_tag290"
"PRepensPlate1","E09","KLM_23_tag320"
"PRepensPlate1","E10","CDB_27_tag348"
"PRepensPlate1","E11","ANY_23_tag370"
"PRepensPlate1","E12","ANY_36__tag389"
"PRepensPlate1","F01","KSW_16_tag10"
"PRepensPlate1","F02","RND_17_tag60"
"PRepensPlate1","F03","RIV_24_tag88"
"PRepensPlate1","F04","RIV_31_tag195"
"PRepensPlate1","F05","GAR_1_tag226"
"PRepensPlate1","F06","UNI_22_X2_tag253"
"PRepensPlate1","F07","POT_5_tag273"
"PRepensPlate1","F08","CER_24_tag292"
"PRepensPlate1","F09","ANY_44_tag324"
"PRepensPlate1","F10","LOE_3_tag359"
"PRepensPlate1","F11","ANY_42_tag372"
"PRepensPlate1","F12","RIV_21_tag390"
"PRepensPlate1","G01","MGU_40_tag16"
"PRepensPlate1","G02","KAR_11_tag68"
"PRepensPlate1","G03","BAN_21_tag92"
"PRepensPlate1","G04","BAN_16_tag200"
"PRepensPlate1","G05","CDB_16_tag228"
"PRepensPlate1","G06","VAN_6_tag254"
"PRepensPlate1","G07","CDB_2_tag274"
"PRepensPlate1","G08","MGU_17_tag295"
"PRepensPlate1","G09","RIV_26_tag325"
"PRepensPlate1","G10","LOE_1_tag360"
"PRepensPlate1","G11","CDB_22_tag376"
"PRepensPlate1","G12","SWA_2_tag391"
"PRepensPlate1","H01","VAN_29_tag17"
"PRepensPlate1","H02","RIV_34_tag72"
"PRepensPlate1","H03","VAN_22_tag93"
"PRepensPlate1","H04","VAN_27_tag206"
"PRepensPlate1","H05","UNI_28_X_tag238"
"PRepensPlate1","H06","POT_7_tag255"
"PRepensPlate1","H07","KAR_34_tag275"
"PRepensPlate1","H08","RIV_42_tag296"
"PRepensPlate1","H09","RND_7_tag336"
"PRepensPlate1","H10","SWA_41_tag363"
"PRepensPlate1","H11","VAN_5_tag379"
"PRepensPlate1","H12","BRD_17_tag393"
"PRepensPlate2","A01","SWA_39_tag397"
"PRepensPlate2","A02","KSW_26_tag427"
"PRepensPlate2","A03","BRD_34_tag442"
"PRepensPlate2","A04","CDB_10_tag564"
"PRepensPlate2","A05","GAR_20_tag574"
"PRepensPlate2","A06","VAN_30_tag1008"
"PRepensPlate2","A07","KLM_20_tag1025"
"PRepensPlate2","A08","KAR_26_tag1044"
"PRepensPlate2","A09","MGU_41_tag1056"
"PRepensPlate2","A10","KLM_33_tag45"
"PRepensPlate2","A11","CDB_23_tag1121"
"PRepensPlate2","A12","GAR_x7_tag1162"
"PRepensPlate2","B01","KSW_32_tag408"
"PRepensPlate2","B02","BAV_16_tag428"
"PRepensPlate2","B03","SWA_15_tag444"
"PRepensPlate2","B04","KLM_15__tag565"
"PRepensPlate2","B05","GAR_36_tag575"
"PRepensPlate2","B06","POT_14_tag1012"
"PRepensPlate2","B07","CER_2_tag1026"
"PRepensPlate2","B08","ALC_34_tag1045"
"PRepensPlate2","B09","RND_33_tag1057"
"PRepensPlate2","B10","CDB_35_tag1100"
"PRepensPlate2","B11","CDB_18_tag1134"
"PRepensPlate2","B12","KSW_24_tag1163"
"PRepensPlate2","C01","UNI_24_tag409"
"PRepensPlate2","C02","KSW_11_tag432"
"PRepensPlate2","C03","SWA_31_tag447"
"PRepensPlate2","C04","KLM_16_tag566"
"PRepensPlate2","C05","RND_42_tag576"
"PRepensPlate2","C06","VAN_26_tag1015"
"PRepensPlate2","C07","KAR_42_tag1027"
"PRepensPlate2","C08","BRD_37_tag1046"
"PRepensPlate2","C09","BAN_20_tag1060"
"PRepensPlate2","C10","GAR_6_tag1102"
"PRepensPlate2","C11","BAV_20_tag1136"
"PRepensPlate2","C12","LOE_36_tag1164"
"PRepensPlate2","D01","CER_6_tag413"
"PRepensPlate2","D02","KAR_31_tag433"
"PRepensPlate2","D03","BAV_41_tag448"
"PRepensPlate2","D04","CDB_25_tag567"
"PRepensPlate2","D05","RND_25_tag579"
"PRepensPlate2","D06","SWA_30_tag1017"
"PRepensPlate2","D07","RIV_5_tag1028"
"PRepensPlate2","D08","KSW_9_tag1047"
"PRepensPlate2","D09","UNI_1_tag1061"
"PRepensPlate2","D10","CER_25_tag1104"
"PRepensPlate2","D11","POT_1_tag1144"
"PRepensPlate2","D12","RND_1_tag1165"
"PRepensPlate2","E01","BAV_7_tag422"
"PRepensPlate2","E02","GAR_34_tag434"
"PRepensPlate2","E03","BAV_43_tag556"
"PRepensPlate2","E04","KLM_27_tag568"
"PRepensPlate2","E05","BRD_13_tag580"
"PRepensPlate2","E06","LOE_34_tag1018"
"PRepensPlate2","E07","KLM_45_tag1029"
"PRepensPlate2","E08","BRD_42_tag1048"
"PRepensPlate2","E09","POT_30_tag1062"
"PRepensPlate2","E10","SWA_20_tag1110"
"PRepensPlate2","E11","POT_44_tag1147"
"PRepensPlate2","E12","SWA_9_tag1166"
"PRepensPlate2","F01","RIV_28_tag424"
"PRepensPlate2","F02","GAR_35_tag437"
"PRepensPlate2","F03","KLM_10_tag558"
"PRepensPlate2","F04","RIV_2_tag570"
"PRepensPlate2","F05","BRD_29__tag581"
"PRepensPlate2","F06","ANY_9_tag1020"
"PRepensPlate2","F07","SWA_10_tag1030"
"PRepensPlate2","F08","ANY_31__tag1049"
"PRepensPlate2","F09","KSW_13_tag1064"
"PRepensPlate2","F10","KLM_44_tag1112"
"PRepensPlate2","F11","LOE_5_tag1150"
"PRepensPlate2","F12","CER_38_tag1168"
"PRepensPlate2","G01","KSW_3_tag425"
"PRepensPlate2","G02","BRD_5_tag438"
"PRepensPlate2","G03","ANY_43_tag559"
"PRepensPlate2","G04","CDB_26_tag571"
"PRepensPlate2","G05","LOE_31_tag585"
"PRepensPlate2","G06","BAV_35_tag1022"
"PRepensPlate2","G07","VAN_31__tag1031"
"PRepensPlate2","G08","CER_14_tag1050"
"PRepensPlate2","G09","LOE_27_tag1078"
"PRepensPlate2","G10","RND_24_tag1116"
"PRepensPlate2","G11","ANY_37_tag1152"
"PRepensPlate2","G12","UNI_2_tag1173"
"PRepensPlate2","H01","LOE_23_tag426"
"PRepensPlate2","H02","CDB_37_tag440"
"PRepensPlate2","H03","ANY_22_tag562"
"PRepensPlate2","H04","ALC_43_tag573"
"PRepensPlate2","H05","MGU_56_tag1006"
"PRepensPlate2","H06","KAR_1_tag1024"
"PRepensPlate2","H07","KSW_23_tag1043"
"PRepensPlate2","H08","BAV_37_tag1053"
"PRepensPlate2","H09","KAR_14_tag1090"
"PRepensPlate2","H10","CER_1_tag1120"
"PRepensPlate2","H11","VAN_17_tag1158"
"PRepensPlate2","H12","POT_20_tag1176"
"PRepensPlate3","A01","UNI_39_X_tag3"
"PRepensPlate3","A02","KSW_33_tag18"
"PRepensPlate3","A03","VAN_19_tag27"
"PRepensPlate3","A04","ANY_16_tag39"
"PRepensPlate3","A05","BRD_15_tag51"
"PRepensPlate3","A06","ALC_30_X2_tag62"
"PRepensPlate3","A07","LOE_29_X_tag79"
"PRepensPlate3","A08","GAR_18_tag90"
"PRepensPlate3","A09","KSW_4__tag105"
"PRepensPlate3","A10","RIV_6_tag114"
"PRepensPlate3","A11","KAR_15_tag122"
"PRepensPlate3","A12","KLM_33_tag130"
"PRepensPlate3","B01","BRD_36_tag5"
"PRepensPlate3","B02","SWA_22_tag19"
"PRepensPlate3","B03","CDB_40_tag28"
"PRepensPlate3","B04","ANY_19__tag41"
"PRepensPlate3","B05","CER_40_tag52"
"PRepensPlate3","B06","BAV_26_tag63"
"PRepensPlate3","B07","KSW_43__tag81"
"PRepensPlate3","B08","KSW_35_tag95"
"PRepensPlate3","B09","KSW_24_tag106"
"PRepensPlate3","B10","SWA_15__tag115"
"PRepensPlate3","B11","BRD_8__tag123"
"PRepensPlate3","B12","VAN_10_tag131"
"PRepensPlate3","C01","BAV_42_tag7"
"PRepensPlate3","C02","SWA_28_tag20"
"PRepensPlate3","C03","RND_7_tag29"
"PRepensPlate3","C04","RIV_12_tag42"
"PRepensPlate3","C05","UNI_34_tag55"
"PRepensPlate3","C06","KSW_44_tag64"
"PRepensPlate3","C07","SWA_25__tag83"
"PRepensPlate3","C08","SWA_27_tag96"
"PRepensPlate3","C09","SWA_34_tag107"
"PRepensPlate3","C10","ANY_7_tag116"
"PRepensPlate3","C11","RND_11_tag124"
"PRepensPlate3","C12","KSW_42_tag132"
"PRepensPlate3","D01","GAR_1__tag11"
"PRepensPlate3","D02","KSW_40_tag21"
"PRepensPlate3","D03","KLM_15_tag30"
"PRepensPlate3","D04","CDB_40_tag43"
"PRepensPlate3","D05","KLM_21_tag56"
"PRepensPlate3","D06","RND_9_tag65"
"PRepensPlate3","D07","KAR_31_tag84"
"PRepensPlate3","D08","RND_35_tag1220"
"PRepensPlate3","D09","RIV_9_tag108"
"PRepensPlate3","D10","ANY_38__tag117"
"PRepensPlate3","D11","LOE_3_tag125"
"PRepensPlate3","D12","BAN_35_tag133"
"PRepensPlate3","E01","ANY_10_tag12"
"PRepensPlate3","E02","BAV_18_tag22"
"PRepensPlate3","E03","CER_26__tag31"
"PRepensPlate3","E04","RIV_15_tag44"
"PRepensPlate3","E05","KAR_14_tag57"
"PRepensPlate3","E06","BRD_25_tag66"
"PRepensPlate3","E07","ANY_20_tag85"
"PRepensPlate3","E08","ANY_26_tag98"
"PRepensPlate3","E09","KLM_39_tag110"
"PRepensPlate3","E10","KSW_35_tag118"
"PRepensPlate3","E11","POT_38_tag126"
"PRepensPlate3","E12","BRD_17_tag134"
"PRepensPlate3","F01","SWA_9__tag13"
"PRepensPlate3","F02","RIV_24_tag23"
"PRepensPlate3","F03","CER_26_tag32"
"PRepensPlate3","F04","GAR_39_tag46"
"PRepensPlate3","F05","LOE_45_tag58"
"PRepensPlate3","F06","RND_18_tag69"
"PRepensPlate3","F07","RND_33_tag86"
"PRepensPlate3","F08","GAR_40__tag101"
"PRepensPlate3","F09","ANY_3_tag111"
"PRepensPlate3","F10","RIV_21_tag119"
"PRepensPlate3","F11","CDB_40_tag127"
"PRepensPlate3","F12","MGU_39_tag135"
"PRepensPlate3","G01","CER_23_tag14"
"PRepensPlate3","G02","GAR_41_tag24"
"PRepensPlate3","G03","GAR_X8_tag35"
"PRepensPlate3","G04","KSW_43_tag47"
"PRepensPlate3","G05","BAV_43_X_tag59"
"PRepensPlate3","G06","ANY_30_tag70"
"PRepensPlate3","G07","BAV_44_tag87"
"PRepensPlate3","G08","KSW_23_tag102"
"PRepensPlate3","G09","SWA_35_tag112"
"PRepensPlate3","G10","KAR_29_tag120"
"PRepensPlate3","G11","POT_33_tag128"
"PRepensPlate3","G12","BRD_22_tag138"
"PRepensPlate3","H01","RIV_23_tag15"
"PRepensPlate3","H02","UNI_22_X2_tag26"
"PRepensPlate3","H03","KSW_12__tag37"
"PRepensPlate3","H04","CER_5_tag50"
"PRepensPlate3","H05","BRD_17__tag61"
"PRepensPlate3","H06","BAV_40_tag75"
"PRepensPlate3","H07","CER_31__tag89"
"PRepensPlate3","H08","VAN_28_X_tag103"
"PRepensPlate3","H09","KSW_45_tag113"
"PRepensPlate3","H10","RND_39_tag121"
"PRepensPlate3","H11","GAR_38__tag129"
"PRepensPlate3","H12","RND_17_tag139"
"PRepensPlate4","A01","SWA_11_tag140"
"PRepensPlate4","A02","GAR_40_tag148"
"PRepensPlate4","A03","GAR_x7__tag159"
"PRepensPlate4","A04","SWA_17_tag167"
"PRepensPlate4","A05","KSW_44_tag181"
"PRepensPlate4","A06","RIV_24__tag191"
"PRepensPlate4","A07","CER_10_tag204"
"PRepensPlate4","A08","GAR_14_tag216"
"PRepensPlate4","A09","GAR_28_tag231"
"PRepensPlate4","A10","ANY_44__tag247"
"PRepensPlate4","A11","SWA_1_tag266"
"PRepensPlate4","A12","KSW_4__tag285"
"PRepensPlate4","B01","POT_14_tag141"
"PRepensPlate4","B02","ANY_30_tag149"
"PRepensPlate4","B03","POT_26_tag160"
"PRepensPlate4","B04","RIV_30_tag170"
"PRepensPlate4","B05","GAR_23_tag182"
"PRepensPlate4","B06","SWA_4_tag193"
"PRepensPlate4","B07","GAR_6__tag205"
"PRepensPlate4","B08","VAN_19_tag218"
"PRepensPlate4","B09","ANY_4_tag232"
"PRepensPlate4","B10","SWA_22_tag248"
"PRepensPlate4","B11","KLM_32_tag268"
"PRepensPlate4","B12","RND_44_tag286"
"PRepensPlate4","C01","RIV_23_tag142"
"PRepensPlate4","C02","RIV_11_tag151"
"PRepensPlate4","C03","BAV_41_tag161"
"PRepensPlate4","C04","GAR_5_tag171"
"PRepensPlate4","C05","POT_44__tag183"
"PRepensPlate4","C06","ANY_24_tag194"
"PRepensPlate4","C07","BAN_21_tag207"
"PRepensPlate4","C08","ANY_19_tag220"
"PRepensPlate4","C09","BRD_17__tag233"
"PRepensPlate4","C10","UNI_1_X_tag251"
"PRepensPlate4","C11","RND_9_tag272"
"PRepensPlate4","C12","KSW_45__tag287"
"PRepensPlate4","D01","ANY_40__tag143"
"PRepensPlate4","D02","ALC_34_tag152"
"PRepensPlate4","D03","KSW_17_tag162"
"PRepensPlate4","D04","CER_19_tag173"
"PRepensPlate4","D05","SWA_34__tag185"
"PRepensPlate4","D06","GAR_39__tag197"
"PRepensPlate4","D07","VAN_3_tag208"
"PRepensPlate4","D08","CER_31_tag221"
"PRepensPlate4","D09","ANY_41_tag234"
"PRepensPlate4","D10","CDB_23_tag252"
"PRepensPlate4","D11","VAN_5_tag278"
"PRepensPlate4","D12","GAR_1__tag289"
"PRepensPlate4","E01","KLM_18_tag144"
"PRepensPlate4","E02","GAR_33__tag153"
"PRepensPlate4","E03","VAN_3_tag163"
"PRepensPlate4","E04","GAR_X5_tag174"
"PRepensPlate4","E05","GAR_27_tag186"
"PRepensPlate4","E06","GAR_10_tag198"
"PRepensPlate4","E07","KLM_37_tag210"
"PRepensPlate4","E08","VAN_26_tag222"
"PRepensPlate4","E09","ANY_41_tag237"
"PRepensPlate4","E10","GAR_41_tag259"
"PRepensPlate4","E11","GAR_39_tag279"
"PRepensPlate4","E12","CER_23__tag291"
"PRepensPlate4","F01","RND_11__tag145"
"PRepensPlate4","F02","KLM_37_tag155"
"PRepensPlate4","F03","RND_28_tag164"
"PRepensPlate4","F04","SWA_39__tag175"
"PRepensPlate4","F05","KLM_45_tag188"
"PRepensPlate4","F06","CER_36__tag199"
"PRepensPlate4","F07","GAR_5_tag212"
"PRepensPlate4","F08","BRD_35__tag227"
"PRepensPlate4","F09","GAR_12_tag244"
